id,user,uid,version,changeset,timestamp
9190265,DKNOTT,1149057,4,16231215,2013-05-21T22:21:55Z
9190275,DKNOTT,1149057,4,16005160,2013-05-07T00:37:44Z
9190288,DKNOTT,1149057,5,16268954,2013-05-24T17:35:21Z
9190367,DKNOTT,1149057,3,16268954,2013-05-24T17:35:40Z
9190455,bot-mode,451693,3,14461799,2012-12-30T10:46:36Z
9190497,DKNOTT,1149057,3,16268954,2013-05-24T17:35:36Z
9190500,DKNOTT,1149057,4,16005160,2013-05-07T00:37:46Z
9190518,DKNOTT,1149057,3,16268954,2013-05-24T17:35:48Z
9190526,DKNOTT,1149057,4,16268954,2013-05-24T17:35:50Z
9190740,DKNOTT,1149057,3,16268954,2013-05-24T17:35:39Z
9190784,DKNOTT,1149057,5,16268954,2013-05-24T17:35:47Z
9190912,Rub21,510836,4,18586062,2013-10-28T15:11:25Z
9190966,DKNOTT,1149057,4,16231190,2013-05-21T22:20:14Z
9191054,bot-mode,451693,2,14461799,2012-12-30T10:46:46Z
9191094,DKNOTT,1149057,3,16268954,2013-05-24T17:35:07Z
9191221,bot-mode,451693,2,14461799,2012-12-30T10:46:50Z
9191331,bot-mode,451693,2,14461799,2012-12-30T10:46:51Z
9191358,abel801,2377377,6,31822790,2015-06-08T17:26:53Z
9191373,DKNOTT,1149057,4,16268954,2013-05-24T17:35:43Z
9191417,DKNOTT,1149057,3,16231215,2013-05-21T22:21:57Z
9191560,DKNOTT,1149057,2,16268954,2013-05-24T17:34:50Z
9191638,bot-mode,451693,2,14461799,2012-12-30T10:46:56Z
9191797,DKNOTT,1149057,3,16005156,2013-05-07T00:36:41Z
9191888,bot-mode,451693,2,14461799,2012-12-30T10:47:01Z
9191930,DKNOTT,1149057,5,16231196,2013-05-21T22:20:47Z
9192238,dygituljunky,7787,2,10689041,2012-02-15T03:21:07Z
9192417,DKNOTT,1149057,4,16231190,2013-05-21T22:20:13Z
9192423,bot-mode,451693,2,14461799,2012-12-30T10:47:05Z
9192450,bot-mode,451693,2,14854707,2013-01-31T02:09:57Z
9192499,DKNOTT,1149057,4,16231228,2013-05-21T22:23:24Z
9192516,bot-mode,451693,3,14461799,2012-12-30T10:47:09Z
9192523,bot-mode,451693,2,14461799,2012-12-30T10:47:09Z
9192584,bot-mode,451693,2,14461799,2012-12-30T10:47:09Z
9192587,DKNOTT,1149057,4,16268954,2013-05-24T17:35:49Z
9192616,DKNOTT,1149057,6,16268954,2013-05-24T17:35:50Z
9192685,DKNOTT,1149057,2,16231190,2013-05-21T22:20:12Z
9192743,bot-mode,451693,2,14854707,2013-01-31T02:10:11Z
9192766,bot-mode,451693,2,14854707,2013-01-31T02:10:13Z
9192808,bot-mode,451693,2,14854707,2013-01-31T02:10:17Z
9192826,Rub21,510836,3,18586049,2013-10-28T15:10:01Z
9222445,bot-mode,451693,2,14854836,2013-01-31T02:34:23Z
9222737,zap,554313,2,9831060,2011-11-15T02:32:54Z
9222841,DaveHansenTiger,7168,1,140179,2007-10-13T17:28:07Z
9223672,Liber,82286,2,764292,2009-01-09T21:01:20Z
9223678,bot-mode,451693,2,14854836,2013-01-31T02:35:13Z
9223697,Rub21,510836,3,18603553,2013-10-29T15:41:13Z
9223772,Rub21,510836,3,18603306,2013-10-29T15:25:10Z
9223826,TonyC,270058,2,4469102,2010-04-19T15:49:50Z
9223923,Rub21,510836,4,18603445,2013-10-29T15:33:22Z
9223938,bot-mode,451693,3,14854836,2013-01-31T02:35:40Z
9223939,RoadGeek_MD99,475877,6,21389622,2014-03-29T20:31:27Z
9223951,Rub21,510836,4,18603445,2013-10-29T15:33:21Z
9223965,bot-mode,451693,3,14854836,2013-01-31T02:35:43Z
9224023,Rub21,510836,3,18603306,2013-10-29T15:25:09Z
9224024,bot-mode,451693,2,14854836,2013-01-31T02:35:54Z
9224089,bot-mode,451693,3,14854836,2013-01-31T02:35:59Z
9224122,Rub21,510836,4,18603306,2013-10-29T15:25:06Z
9224128,Rub21,510836,4,18603306,2013-10-29T15:25:06Z
9224221,TonyC,270058,2,4469102,2010-04-19T15:50:06Z
9224277,maxerickson,360392,3,32399495,2015-07-03T21:33:51Z
9224295,Rub21,510836,3,18603306,2013-10-29T15:25:08Z
9224306,bot-mode,451693,2,14854836,2013-01-31T02:36:22Z
9224342,Rub21,510836,4,18603306,2013-10-29T15:25:17Z
9224352,bot-mode,451693,3,14854836,2013-01-31T02:36:34Z
9224440,TonyC,270058,2,4469102,2010-04-19T15:49:54Z
9224494,RoadGeek_MD99,475877,7,21389622,2014-03-29T20:31:25Z
9224500,bot-mode,451693,2,14854836,2013-01-31T02:36:55Z
9224521,bot-mode,451693,2,14854836,2013-01-31T02:36:57Z
9224629,maxerickson,360392,3,32399495,2015-07-03T21:33:53Z
9224660,Rub21,510836,3,18603445,2013-10-29T15:33:27Z
9224894,RoadGeek_MD99,475877,5,21386486,2014-03-29T17:10:53Z
9225125,bot-mode,451693,2,14854836,2013-01-31T02:37:42Z
9225433,DaveHansenTiger,7168,1,140179,2007-10-13T17:51:47Z
9225497,Rub21,510836,3,18603306,2013-10-29T15:25:05Z
9225631,maxerickson,360392,3,32399495,2015-07-03T21:33:52Z
9225697,Rub21,510836,4,18603553,2013-10-29T15:41:14Z
9225760,Rub21,510836,3,18603445,2013-10-29T15:33:21Z
9225943,bot-mode,451693,2,14854836,2013-01-31T02:38:18Z
9226102,Rub21,510836,3,18603553,2013-10-29T15:41:13Z
9226115,Rub21,510836,3,18603445,2013-10-29T15:33:26Z
9226271,DaveHansenTiger,7168,1,140179,2007-10-13T17:57:14Z
9226293,DaveHansenTiger,7168,1,140179,2007-10-13T17:57:24Z
9226305,bot-mode,451693,2,14854836,2013-01-31T02:38:51Z
9226358,Rub21,510836,3,18603306,2013-10-29T15:25:07Z
9226462,bot-mode,451693,2,14854836,2013-01-31T02:39:02Z
9226465,bot-mode,451693,2,14854836,2013-01-31T02:39:03Z
9226471,RoadGeek_MD99,475877,6,21389622,2014-03-29T20:31:24Z
9226490,Rub21,510836,4,18603306,2013-10-29T15:25:04Z
9226492,Rub21,510836,4,18603306,2013-10-29T15:25:04Z
9226687,bot-mode,451693,2,14854836,2013-01-31T02:39:23Z
9226786,DaveHansenTiger,7168,1,140179,2007-10-13T18:02:13Z
9226800,Rub21,510836,3,18603195,2013-10-29T15:19:22Z
9226804,Rub21,510836,3,18603306,2013-10-29T15:25:17Z
9226859,Rub21,510836,4,18603553,2013-10-29T15:41:14Z
9226949,bot-mode,451693,3,14854836,2013-01-31T02:39:52Z
9227021,bot-mode,451693,3,14854836,2013-01-31T02:40:01Z
9227132,bot-mode,451693,2,14854836,2013-01-31T02:40:11Z
9227214,Rub21,510836,3,18591505,2013-10-28T20:30:41Z
9227224,bot-mode,451693,3,14854836,2013-01-31T02:40:21Z
9227226,DaveHansenTiger,7168,1,140569,2007-10-13T18:09:23Z
9227261,DaveHansenTiger,7168,1,140569,2007-10-13T18:10:23Z
9227362,bot-mode,451693,2,14854836,2013-01-31T02:40:34Z
9227528,bot-mode,451693,3,14854836,2013-01-31T02:40:55Z
9227529,bot-mode,451693,3,14854836,2013-01-31T02:40:55Z
9227530,wambacher,201359,4,16463698,2013-06-08T00:43:47Z
9227680,Rub21,510836,5,18603445,2013-10-29T15:33:21Z
9227788,maxerickson,360392,4,32399495,2015-07-03T21:33:55Z
9227821,bot-mode,451693,3,14854836,2013-01-31T02:41:29Z
9228004,matthieun,595221,6,20705652,2014-02-22T01:18:41Z
9228259,Rub21,510836,4,18603553,2013-10-29T15:41:13Z
9228361,Rub21,510836,4,18603306,2013-10-29T15:25:08Z
9228363,Rub21,510836,5,18603306,2013-10-29T15:25:08Z
9228373,DaveHansenTiger,7168,1,140569,2007-10-13T18:29:39Z
9228415,bot-mode,451693,2,14854836,2013-01-31T02:42:24Z
9228468,bot-mode,451693,2,14854836,2013-01-31T02:42:29Z
9228476,Rub21,510836,3,18603306,2013-10-29T15:25:13Z
9228581,AgentXander,662973,2,11357014,2012-04-19T18:55:05Z
9228867,TonyC,270058,2,4469102,2010-04-19T15:50:47Z
9229039,Rub21,510836,2,18603195,2013-10-29T15:19:20Z
9229105,Rub21,510836,3,18603306,2013-10-29T15:25:13Z
9229465,maxerickson,360392,3,32399495,2015-07-03T21:33:56Z
9229556,bot-mode,451693,3,14854836,2013-01-31T02:43:32Z
9229745,bot-mode,451693,2,14854836,2013-01-31T02:43:50Z
9229781,bot-mode,451693,3,14854836,2013-01-31T02:43:54Z
9229792,bot-mode,451693,3,14854836,2013-01-31T02:43:56Z
9229812,Rub21,510836,3,18603195,2013-10-29T15:19:20Z
9229927,Rub21,510836,4,18603306,2013-10-29T15:25:05Z
9229930,bot-mode,451693,2,14854836,2013-01-31T02:44:16Z
9229987,Rub21,510836,5,18603306,2013-10-29T15:25:08Z
9229991,Rub21,510836,3,18603195,2013-10-29T15:19:24Z
9230007,bot-mode,451693,2,14854836,2013-01-31T02:44:22Z
9230016,Rub21,510836,3,18603553,2013-10-29T15:41:13Z
9230037,Rub21,510836,3,18603445,2013-10-29T15:33:27Z
9230045,Rub21,510836,4,18603602,2013-10-29T15:44:57Z
9230067,bot-mode,451693,3,14854836,2013-01-31T02:44:31Z
9230098,AgentXander,662973,2,11357014,2012-04-19T18:55:12Z
9230134,Rub21,510836,4,18603306,2013-10-29T15:25:02Z
9230243,Rub21,510836,2,18603445,2013-10-29T15:33:22Z
9230246,bot-mode,451693,3,14854836,2013-01-31T02:44:41Z
9230252,bot-mode,451693,4,14854836,2013-01-31T02:44:41Z
9230254,bot-mode,451693,3,14854836,2013-01-31T02:44:41Z
9230256,rolandg,8703,4,15252206,2013-03-04T23:35:23Z
9230287,Rub21,510836,4,18603445,2013-10-29T15:33:26Z
9230406,bot-mode,451693,2,14854836,2013-01-31T02:44:45Z
9230499,bot-mode,451693,2,14854836,2013-01-31T02:44:52Z
9230500,bot-mode,451693,2,14854836,2013-01-31T02:44:53Z
9230515,bot-mode,451693,2,14854836,2013-01-31T02:44:53Z
9230644,Rub21,510836,5,18603445,2013-10-29T15:33:22Z
9230686,Rub21,510836,3,18603553,2013-10-29T15:41:13Z
9230763,Liber,82286,2,1299776,2009-05-23T22:57:30Z
9230826,bot-mode,451693,3,14854836,2013-01-31T02:45:01Z
9230856,bot-mode,451693,2,14854836,2013-01-31T02:45:02Z
9230978,DaveHansenTiger,7168,1,140569,2007-10-13T19:01:26Z
9231076,bot-mode,451693,2,14854836,2013-01-31T02:45:06Z
9231171,RoadGeek_MD99,475877,4,21389622,2014-03-29T20:31:28Z
9231174,RoadGeek_MD99,475877,7,21389622,2014-03-29T20:31:28Z
9231222,bot-mode,451693,3,14854836,2013-01-31T02:45:15Z
9231252,DaveHansenTiger,7168,1,140569,2007-10-13T19:04:05Z
9231492,Rub21,510836,4,18603306,2013-10-29T15:25:14Z
9231499,maxerickson,360392,3,32399495,2015-07-03T21:33:55Z
9231504,bot-mode,451693,2,14854836,2013-01-31T02:45:22Z
9231540,Rub21,510836,4,18603602,2013-10-29T15:44:56Z
9231811,Luis36995,1829683,9,31844577,2015-06-09T13:43:25Z
9231984,rolandg,8703,4,15252206,2013-03-04T23:50:20Z
9231985,bot-mode,451693,2,14854836,2013-01-31T02:45:44Z
9232036,Rub21,510836,4,18603195,2013-10-29T15:19:23Z
9232037,bot-mode,451693,2,14854836,2013-01-31T02:45:49Z
9232112,Rub21,510836,3,18603445,2013-10-29T15:33:22Z
9232141,bot-mode,451693,2,14854836,2013-01-31T02:46:00Z
9232165,maxerickson,360392,3,32399495,2015-07-03T21:33:54Z
9232244,bot-mode,451693,2,14854836,2013-01-31T02:46:12Z
9232297,afonit,3327134,6,37084433,2016-02-08T17:17:16Z
9232299,bot-mode,451693,2,14854836,2013-01-31T02:46:19Z
9232445,Rub21,510836,3,18603195,2013-10-29T15:19:21Z
9232470,Rub21,510836,4,18603306,2013-10-29T15:25:07Z
9232763,bot-mode,451693,3,14854836,2013-01-31T02:46:28Z
9232884,bot-mode,451693,2,14854836,2013-01-31T02:46:31Z
9233204,maxerickson,360392,3,32399495,2015-07-03T21:33:51Z
9233217,DaveHansenTiger,7168,1,141442,2007-10-13T19:25:41Z
9233224,bot-mode,451693,3,14854836,2013-01-31T02:46:37Z
9233247,Rub21,510836,4,18603445,2013-10-29T15:33:27Z
9233751,bot-mode,451693,2,14854836,2013-01-31T02:47:03Z
9233801,Rub21,510836,7,18603553,2013-10-29T15:41:13Z
9234312,maxerickson,360392,4,32399495,2015-07-03T21:33:54Z
9234340,DaveHansenTiger,7168,1,141442,2007-10-13T19:37:24Z
9234341,DaveHansenTiger,7168,1,141442,2007-10-13T19:37:25Z
9234343,Rub21,510836,3,18603306,2013-10-29T15:25:02Z
9234380,DaveHansenTiger,7168,1,141442,2007-10-13T19:37:54Z
9234394,bot-mode,451693,3,14854836,2013-01-31T02:47:54Z
9234420,bot-mode,451693,2,14854836,2013-01-31T02:47:57Z
9234488,bot-mode,451693,2,14854836,2013-01-31T02:48:05Z
9234556,Rub21,510836,4,18603306,2013-10-29T15:25:16Z
9234568,bot-mode,451693,2,14854836,2013-01-31T02:48:20Z
9234662,bot-mode,451693,2,14854836,2013-01-31T02:48:31Z
9234710,CorbynR,1425114,4,16020985,2013-05-07T23:25:08Z
9234724,DaveHansenTiger,7168,1,141442,2007-10-13T19:45:44Z
9234726,DaveHansenTiger,7168,1,141442,2007-10-13T19:45:47Z
9234731,DaveHansenTiger,7168,1,141442,2007-10-13T19:45:49Z
9234738,DaveHansenTiger,7168,1,141442,2007-10-13T19:45:54Z
9234742,DaveHansenTiger,7168,1,141442,2007-10-13T19:45:56Z
9234744,DaveHansenTiger,7168,1,141442,2007-10-13T19:46:00Z
9234745,DaveHansenTiger,7168,1,141442,2007-10-13T19:46:01Z
9234746,DaveHansenTiger,7168,1,141442,2007-10-13T19:46:01Z
9234778,DaveHansenTiger,7168,1,141442,2007-10-13T19:46:37Z
9234868,Mark Gray,28852,2,2149166,2009-08-15T02:56:24Z
9234870,maxerickson,360392,2,32414560,2015-07-04T20:58:45Z
9234871,DaveHansenTiger,7168,1,141442,2007-10-13T19:47:45Z
9234925,DaveHansenTiger,7168,1,141442,2007-10-13T19:48:19Z
9234926,DaveHansenTiger,7168,1,141442,2007-10-13T19:48:20Z
9234958,DaveHansenTiger,7168,1,141442,2007-10-13T19:48:38Z
9234968,DaveHansenTiger,7168,1,141442,2007-10-13T19:48:52Z
9234979,DaveHansenTiger,7168,1,141442,2007-10-13T19:49:03Z
9235082,DaveHansenTiger,7168,1,141442,2007-10-13T19:50:52Z
9235117,CorbynR,1425114,3,16020985,2013-05-08T00:39:29Z
9235236,maxerickson,360392,2,32399495,2015-07-03T21:33:57Z
9235244,maxerickson,360392,5,32399495,2015-07-03T21:33:58Z
9235345,apatheticnarutard,3306911,3,34615827,2015-10-13T16:08:03Z
9235346,Joe Barbara,260703,2,6021813,2010-10-12T15:18:37Z
9235347,DaveHansenTiger,7168,1,141442,2007-10-13T19:53:48Z
9235360,DaveHansenTiger,7168,1,141442,2007-10-13T19:53:58Z
9235361,DaveHansenTiger,7168,1,141442,2007-10-13T19:53:58Z
9235363,DaveHansenTiger,7168,1,141442,2007-10-13T19:53:59Z
9235365,DaveHansenTiger,7168,1,141442,2007-10-13T19:54:00Z
9235371,DaveHansenTiger,7168,1,141442,2007-10-13T19:54:03Z
9235375,DaveHansenTiger,7168,1,141442,2007-10-13T19:54:05Z
9235376,DaveHansenTiger,7168,1,141442,2007-10-13T19:54:05Z
9235380,DaveHansenTiger,7168,1,141442,2007-10-13T19:54:10Z
9235381,DaveHansenTiger,7168,1,141442,2007-10-13T19:54:10Z
9235388,greenv505,1081376,2,19838516,2014-01-06T06:08:27Z
9235487,DaveHansenTiger,7168,1,141442,2007-10-13T19:55:28Z
9235489,DaveHansenTiger,7168,1,141442,2007-10-13T19:55:30Z
9235493,DaveHansenTiger,7168,1,141442,2007-10-13T19:55:34Z
9235533,DaveHansenTiger,7168,1,141442,2007-10-13T19:56:03Z
9235535,DaveHansenTiger,7168,1,141442,2007-10-13T19:56:06Z
9235601,DaveHansenTiger,7168,1,141442,2007-10-13T19:56:53Z
9235607,DaveHansenTiger,7168,1,141442,2007-10-13T19:56:57Z
9235650,DaveHansenTiger,7168,1,141442,2007-10-13T19:57:38Z
9235652,DaveHansenTiger,7168,1,141442,2007-10-13T19:57:39Z
9235653,DaveHansenTiger,7168,1,141442,2007-10-13T19:57:39Z
9235658,DaveHansenTiger,7168,1,141442,2007-10-13T19:57:41Z
9235694,Jack the Ripper,1946151,3,29463067,2015-03-14T03:08:23Z
9235814,DaveHansenTiger,7168,1,141442,2007-10-13T19:59:36Z
9235819,DaveHansenTiger,7168,1,141442,2007-10-13T19:59:38Z
9235820,DaveHansenTiger,7168,1,141442,2007-10-13T19:59:38Z
9235822,DaveHansenTiger,7168,1,141442,2007-10-13T19:59:39Z
9235829,DaveHansenTiger,7168,1,141442,2007-10-13T19:59:41Z
9235830,DaveHansenTiger,7168,1,141442,2007-10-13T19:59:41Z
9235837,DaveHansenTiger,7168,1,141442,2007-10-13T19:59:47Z
9235844,RoadGeek_MD99,475877,3,21386486,2014-03-29T17:10:51Z
9235880,razor74,128281,2,29666695,2015-03-22T21:37:43Z
9235926,DaveHansenTiger,7168,1,141442,2007-10-13T20:01:30Z
9235927,DaveHansenTiger,7168,1,141442,2007-10-13T20:01:30Z
9235932,DaveHansenTiger,7168,1,141442,2007-10-13T20:01:32Z
9235935,DaveHansenTiger,7168,1,141442,2007-10-13T20:01:34Z
9236546,DaveHansenTiger,7168,1,141442,2007-10-13T20:05:03Z
9236552,Rub21,510836,2,18605588,2013-10-29T17:58:29Z
9236553,DaveHansenTiger,7168,1,141442,2007-10-13T20:05:06Z
9236555,DaveHansenTiger,7168,1,141442,2007-10-13T20:05:06Z
9236556,DaveHansenTiger,7168,1,141442,2007-10-13T20:05:06Z
9236745,DaveHansenTiger,7168,1,141442,2007-10-13T20:06:12Z
9236749,DaveHansenTiger,7168,1,141442,2007-10-13T20:06:14Z
9236752,DaveHansenTiger,7168,1,141442,2007-10-13T20:06:15Z
9236759,DaveHansenTiger,7168,1,141442,2007-10-13T20:06:18Z
9236761,DaveHansenTiger,7168,1,141442,2007-10-13T20:06:19Z
9237142,DaveHansenTiger,7168,1,141442,2007-10-13T20:08:33Z
9237338,DaveHansenTiger,7168,1,141442,2007-10-13T20:09:37Z
9237341,DaveHansenTiger,7168,1,141442,2007-10-13T20:09:38Z
9237562,DaveHansenTiger,7168,1,141442,2007-10-13T20:10:59Z
9237563,DaveHansenTiger,7168,1,141442,2007-10-13T20:10:59Z
9237564,DaveHansenTiger,7168,1,141442,2007-10-13T20:10:59Z
9237566,DaveHansenTiger,7168,1,141442,2007-10-13T20:11:00Z
9237842,DaveHansenTiger,7168,1,141442,2007-10-13T20:12:30Z
9237844,DaveHansenTiger,7168,1,141442,2007-10-13T20:12:30Z
9237847,DaveHansenTiger,7168,1,141442,2007-10-13T20:12:31Z
9237849,DaveHansenTiger,7168,1,141442,2007-10-13T20:12:32Z
9237929,CorbynR,1425114,2,16020985,2013-05-08T00:58:34Z
9237937,DaveHansenTiger,7168,1,141980,2007-10-13T20:13:05Z
9238189,DaveHansenTiger,7168,1,141980,2007-10-13T20:14:39Z
9238195,DaveHansenTiger,7168,1,141980,2007-10-13T20:14:43Z
9238447,DaveHansenTiger,7168,1,141980,2007-10-13T20:16:04Z
9238470,DaveHansenTiger,7168,1,141980,2007-10-13T20:16:08Z
9238579,DaveHansenTiger,7168,1,141980,2007-10-13T20:16:43Z
9238581,DaveHansenTiger,7168,1,141980,2007-10-13T20:16:44Z
9238583,DaveHansenTiger,7168,1,141980,2007-10-13T20:16:45Z
9238584,DaveHansenTiger,7168,1,141980,2007-10-13T20:16:46Z
9238588,DaveHansenTiger,7168,1,141980,2007-10-13T20:16:50Z
9238595,CorbynR,1425114,2,16020985,2013-05-08T00:39:28Z
9238597,razor74,128281,3,29688826,2015-03-23T21:08:33Z
9238598,Joe Barbara,260703,2,6021813,2010-10-12T15:18:40Z
9238601,Joe Barbara,260703,2,6021813,2010-10-12T15:18:39Z
9238683,DaveHansenTiger,7168,1,141980,2007-10-13T20:17:35Z
9238684,DaveHansenTiger,7168,1,141980,2007-10-13T20:17:35Z
9238687,DaveHansenTiger,7168,1,141980,2007-10-13T20:17:36Z
9238888,jacobbraeutigam,1260280,3,36614483,2016-01-16T13:10:33Z
9238953,DaveHansenTiger,7168,1,141980,2007-10-13T20:18:54Z
9239006,DaveHansenTiger,7168,1,141980,2007-10-13T20:19:13Z
9239016,DaveHansenTiger,7168,1,141980,2007-10-13T20:19:17Z
9239019,DaveHansenTiger,7168,1,141980,2007-10-13T20:19:17Z
9239021,DaveHansenTiger,7168,1,141980,2007-10-13T20:19:18Z
9239045,DaveHansenTiger,7168,1,141980,2007-10-13T20:19:26Z
9239046,DaveHansenTiger,7168,1,141980,2007-10-13T20:19:27Z
9239231,DaveHansenTiger,7168,1,141980,2007-10-13T20:20:45Z
9239422,DaveHansenTiger,7168,1,141980,2007-10-13T20:21:48Z
9239423,DaveHansenTiger,7168,1,141980,2007-10-13T20:21:49Z
9239425,DaveHansenTiger,7168,1,141980,2007-10-13T20:21:50Z
9239428,DaveHansenTiger,7168,1,141980,2007-10-13T20:21:51Z
9239518,DaveHansenTiger,7168,1,141980,2007-10-13T20:22:18Z
9239521,DaveHansenTiger,7168,1,141980,2007-10-13T20:22:19Z
9239523,DaveHansenTiger,7168,1,141980,2007-10-13T20:22:19Z
9239526,greenv505,1081376,2,19838516,2014-01-06T06:08:27Z
9239528,DaveHansenTiger,7168,1,141980,2007-10-13T20:22:21Z
9239529,DaveHansenTiger,7168,1,141980,2007-10-13T20:22:22Z
9239530,DaveHansenTiger,7168,1,141980,2007-10-13T20:22:22Z
9239681,grossing,175600,2,4836371,2010-05-28T21:37:08Z
9239703,DaveHansenTiger,7168,1,141980,2007-10-13T20:23:21Z
9239706,DaveHansenTiger,7168,1,141980,2007-10-13T20:23:21Z
9239707,DaveHansenTiger,7168,1,141980,2007-10-13T20:23:22Z
9239863,maxerickson,360392,2,32414560,2015-07-04T20:58:46Z
9239865,maxerickson,360392,2,32414560,2015-07-04T20:58:46Z
9239938,DaveHansenTiger,7168,1,141980,2007-10-13T20:24:43Z
9240037,DaveHansenTiger,7168,1,141980,2007-10-13T20:25:33Z
9240039,DaveHansenTiger,7168,1,141980,2007-10-13T20:25:33Z
9240045,DaveHansenTiger,7168,1,141980,2007-10-13T20:25:36Z
9240046,DaveHansenTiger,7168,1,141980,2007-10-13T20:25:37Z
9240097,DaveHansenTiger,7168,1,141980,2007-10-13T20:26:00Z
9240132,maxerickson,360392,2,32414560,2015-07-04T20:58:45Z
9240159,DaveHansenTiger,7168,1,141980,2007-10-13T20:26:36Z
9240160,DaveHansenTiger,7168,1,141980,2007-10-13T20:26:37Z
9240272,DaveHansenTiger,7168,1,141980,2007-10-13T20:27:29Z
9240285,ediyes,1240849,3,31261199,2015-05-18T17:04:11Z
9240323,bot-mode,451693,2,14854836,2013-01-31T02:50:14Z
9240379,DaveHansenTiger,7168,1,141980,2007-10-13T20:28:31Z
9240424,bot-mode,451693,2,14854836,2013-01-31T02:50:21Z
9240429,bot-mode,451693,2,14854836,2013-01-31T02:50:22Z
9240466,bot-mode,451693,2,14854836,2013-01-31T02:50:24Z
9240504,DaveHansenTiger,7168,1,141980,2007-10-13T20:30:20Z
9240515,DaveHansenTiger,7168,1,141980,2007-10-13T20:30:47Z
9240549,bot-mode,451693,2,14854836,2013-01-31T02:50:26Z
9240628,matthieun,595221,3,19793656,2014-01-03T19:42:33Z
9240634,bot-mode,451693,2,14854836,2013-01-31T02:50:28Z
9240655,bot-mode,451693,2,14854836,2013-01-31T02:50:29Z
9240672,DaveHansenTiger,7168,1,141980,2007-10-13T20:34:59Z
9240746,bot-mode,451693,2,14854836,2013-01-31T02:50:30Z
9240749,bot-mode,451693,2,14854836,2013-01-31T02:50:30Z
9240759,bot-mode,451693,2,14854836,2013-01-31T02:50:30Z
9240808,jacobbraeutigam,1260280,2,36614483,2016-01-16T13:10:31Z
9240825,bot-mode,451693,2,14854836,2013-01-31T02:50:32Z
9240906,bot-mode,451693,2,14854836,2013-01-31T02:50:34Z
9240917,bot-mode,451693,2,14854836,2013-01-31T02:50:34Z
9240998,bot-mode,451693,2,14854836,2013-01-31T02:50:36Z
9241060,bot-mode,451693,2,14854836,2013-01-31T02:50:41Z
9241093,bot-mode,451693,2,14854836,2013-01-31T02:50:42Z
9241160,bot-mode,451693,2,14854836,2013-01-31T02:50:43Z
9241185,bot-mode,451693,2,14854836,2013-01-31T02:50:44Z
9241187,DaveHansenTiger,7168,1,141980,2007-10-13T20:40:53Z
9241247,bot-mode,451693,2,14854836,2013-01-31T02:50:45Z
9241253,RoadGeek_MD99,475877,3,21386486,2014-03-29T17:10:52Z
9241276,bot-mode,451693,2,14854836,2013-01-31T02:50:46Z
9241279,bot-mode,451693,2,14854836,2013-01-31T02:50:46Z
9241301,bot-mode,451693,2,14854836,2013-01-31T02:50:47Z
9241375,bot-mode,451693,2,14854836,2013-01-31T02:50:48Z
9241466,bot-mode,451693,2,14854836,2013-01-31T02:50:50Z
9241671,bot-mode,451693,2,14854836,2013-01-31T02:50:54Z
9241738,bot-mode,451693,2,14854836,2013-01-31T02:50:56Z
9241833,bot-mode,451693,2,14854836,2013-01-31T02:51:03Z
9241914,Rub21,510836,3,18605588,2013-10-29T17:58:25Z
9241923,bot-mode,451693,2,14854836,2013-01-31T02:51:06Z
9241978,DaveHansenTiger,7168,1,141980,2007-10-13T20:47:16Z
9241987,bot-mode,451693,2,14854836,2013-01-31T02:51:08Z
9242193,bot-mode,451693,2,14854836,2013-01-31T02:51:10Z
9242305,bot-mode,451693,2,14854836,2013-01-31T02:51:11Z
9242440,bot-mode,451693,2,14854836,2013-01-31T02:51:13Z
9242577,bot-mode,451693,2,14854836,2013-01-31T02:51:15Z
9242585,bot-mode,451693,2,14854836,2013-01-31T02:51:15Z
9242693,bot-mode,451693,2,14854836,2013-01-31T02:51:17Z
